,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
42,RT @SeibtNaomi: They used to clap for the nurses. Now theyre firing them for rejecting the vaccine.,WL_5GKs,Lynn,"Ontario, Canada",25,85,0,14257,Fri Oct 01 03:49:53 +0000 2021,1443785213105033220,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,They used to clap for the nurses. Now theyre firing them for rejecting the vaccine.,True,SeibtNaomi,Naomi Seibt,,52396.0,906.0,210.0,7335.0,Thu Sep 30 15:09:38 +0000 2021,1.4435938892024586e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,10.0,42.0,300.0,1320.0
43,"RT @pureangel40: History always repeats itself, its just now we remember https://t.co/woju0oFuh3",hef_jon,Jon hef,,347,591,0,1118,Fri Oct 01 03:49:53 +0000 2021,1443785214149468163,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"History always repeats itself, its just now we remember https://t.co/woju0oFuh3",True,pureangel40,Natalie ,"Wales, United Kingdom",6314.0,5516.0,3.0,50014.0,Fri Oct 01 03:40:25 +0000 2021,1.4437828296540406e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,0.0,2.0,2.0
44,"RT @RobertKennedyJr: In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents",Blacksw04,Blackswan,Maldives,13,93,0,58,Fri Oct 01 03:49:53 +0000 2021,1443785213964816410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents consent, on about 200 children. Pfizer claimed Trovan was safe, but 181 kids were gravely injured + 11 died.

https://t.co/K1g66pEDsm",True,RobertKennedyJr,Robert F. Kennedy Jr,"Los Angles, California",324149.0,604.0,1754.0,115.0,Thu Sep 30 19:04:31 +0000 2021,1.443652998429913e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,318.0,179.0,4713.0,7069.0
45,Taking a look around me at a restaurant where we all had to show our vaccine passport to eat at honestly made me feel so safe. Just a building of my kind of people,torrylynnxo,torrytough {she/her},Canada,32,70,0,5324,Fri Oct 01 03:49:54 +0000 2021,1443785214690529283,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
46,"RT @SteveBrownBC: ""The total number ofAmerican Citizens that died within 14 days of receiving the COVID-19 vaccine is 48,465 according to",BoleynJolie,JolieBoleyn#PPC #MAGA,Vancouver Island ,1734,1460,1,31758,Fri Oct 01 03:49:54 +0000 2021,1443785214778511368,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"""The total number ofAmerican Citizens that died within 14 days of receiving the COVID-19 vaccine is 48,465 according to hard data revealed in the Medicare Tracking System""",True,SteveBrownBC,Steve Brown,,2192.0,3267.0,51.0,3760.0,Fri Oct 01 02:36:12 +0000 2021,1.4437666693110456e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,3.0,1.0,25.0,27.0
47,No surprise.  Ron Is fighting for a hundred million Americans who have natural immunity but US and Canada are determined not to recognize and force vaccine.  @jkenney @JustinTrudeau,danny086756661,danny,,225,1549,5,3698,Fri Oct 01 03:49:54 +0000 2021,1443785216007364609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
48,"RT @Dikgoba: Since our President care so much about our lives that we must be vaccinated, he must show with this Mama. Otherwise me? Vaccin",isaac99983593,isaac,,220,795,0,440,Fri Oct 01 03:49:54 +0000 2021,1443785216972230656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Since our President care so much about our lives that we must be vaccinated, he must show with this Mama. Otherwise me? Vaccine will draw me. Why vaccination is more prioritized than living conditions of our people?
Level 1 https://t.co/VwDkCJwq5P",True,Dikgoba,Patricia,"Krugersdorp, South Africa",10127.0,11084.0,3.0,31206.0,Thu Sep 30 21:57:40 +0000 2021,1.4436965756420547e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,1.0,2.0,5.0,26.0
49,RT @CDN_Patriots: NBA players are on a roll ,JayNakoda,NakodaJay,,23,129,0,2,Fri Oct 01 03:49:54 +0000 2021,1443785217123262469,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,NBA players are on a roll ,True,CDN_Patriots,LightUpTheDarkness, The Matrix,6030.0,3214.0,9.0,15780.0,Fri Oct 01 01:17:08 +0000 2021,1.4437467717594726e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,0.0,18.0,63.0
50,"RT @TristanSnell: If someone is fired for not complying with a vaccine or testing mandate, that termination is FOR CAUSE  which means no s",OlophNihlson,Olof Nilsson,Stockholm,1817,3392,1,374791,Fri Oct 01 03:49:54 +0000 2021,1443785217727209472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"If someone is fired for not complying with a vaccine or testing mandate, that termination is FOR CAUSE  which means no severance, likely forfeiture of any employee stock options, and being ineligible for unemployment benefits.",True,TristanSnell,Tristan Snell,NYC,61033.0,3510.0,270.0,3030.0,Fri Oct 01 02:20:14 +0000 2021,1.4437626492385894e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,12.0,52.0,415.0,1671.0
51,"@AshlieT61209 @FoxNews Dick Johnson here. 
Not getting a vaccine (which youve already had many unless you are from Mars) affects the health of those around you. 
Sad that you are too stupid to know the difference.",DickJoh47684942,Dick Johnson,,52,152,0,2837,Fri Oct 01 03:49:54 +0000 2021,1443785217995591680,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
52,RT @MonicaGandhi9: This group of physicians in Florida have also decided to let healthcare workers work if have natural immunity OR the vac,mailboxit31,David Greenfield,"Marshfield, MO",37,109,0,5228,Fri Oct 01 03:49:55 +0000 2021,1443785219828498436,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"This group of physicians in Florida have also decided to let healthcare workers work if have natural immunity OR the vaccine and then are encouraging those with natural immunity to get 1 shot. Super reasonable. Middle ground, compromise, this is the way ID usually works",True,MonicaGandhi9,"Monica Gandhi MD, MPH",San Francisco,68453.0,149.0,880.0,11509.0,Fri Oct 01 01:35:54 +0000 2021,1.443751495795503e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,1.0,17.0,10.0,120.0
53,"RT @uche_blackstock: CDC study: ""COVID19 vaccination coverage was lower among U.S. adults with a disability than among those without a disa",DrChrisMD,Dr. Chris T Pernell,"Newark, NJ",6910,2308,112,23856,Fri Oct 01 03:49:55 +0000 2021,1443785220344492032,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"CDC study: ""COVID19 vaccination coverage was lower among U.S. adults with a disability than among those without a disability, even though adults with a disability reported less hesitancy to getting vaccinated, the studys authors wrote.

https://t.co/ecDYAzXeOZ",True,uche_blackstock,"uch blackstock, md","Brooklyn, NY",111192.0,3740.0,0.0,133569.0,Thu Sep 30 21:42:49 +0000 2021,1.4436928361180078e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,2.0,30.0,46.0
54,@dennyutter @Jim_Jordan People that have been vaccinated can and ARE spreading the virus just as much as unvaccinated. What's unsafe will be care at hospitals from shortage of staff because some chose to not get vaccine and are being fired. Now you can be exposed by only those who ARE vaccinated. Safe?,RealKohlman,RealKKohlman,Indiana,0,1,0,15,Fri Oct 01 03:49:55 +0000 2021,1443785220474478596,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
55,RT @ProfPCDoherty: Vic Premier saying this morning there's Moderna available &amp; people under 60 can just roll up to some sites &amp; be vaccinat,alanabanana222,Vaxxed to the max ,,30,127,1,683,Fri Oct 01 03:49:55 +0000 2021,1443785220742811661,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Vic Premier saying this morning there's Moderna available &amp; people under 60 can just roll up to some sites &amp; be vaccinated now. It's at least as good a vaccine! 80% is great, 90% would be world beating! Australians love to be winners! Take one for the country!",True,ProfPCDoherty,Prof. Peter Doherty,Melbourne and Memphis,100301.0,829.0,808.0,23.0,Fri Oct 01 02:55:53 +0000 2021,1.4437716215131218e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,2.0,15.0,74.0,446.0
56,thank you ily,vivisbiceps,,seulgi,645,984,2,47628,Fri Oct 01 03:49:55 +0000 2021,1443785221237841924,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
57,"RT @mtgreenee: Ok so everyone is making deals tonight.

Heres my offer to the Speaker.

Ill vote YES if you..

1. Decertify election

2.",LEOTHELIPPY1,Leo the Lip,PHILLY,4,54,0,43,Fri Oct 01 03:49:55 +0000 2021,1443785221502033926,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Ok so everyone is making deals tonight.

Heres my offer to the Speaker.

Ill vote YES if you..

1. Decertify election

2. Trump back in the WH

3. Fire Fauci

4. Expel Maxine

5. Investigate Ilhan

6. Build the Wall - close the border

7. End mask/vaccine mandates.

Deal?",True,mtgreenee,Marjorie Taylor Greene ,"Georgia, USA",446990.0,1524.0,2325.0,22161.0,Fri Oct 01 02:11:28 +0000 2021,1.4437604453834957e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,192.0,1784.0,1173.0,4997.0
58,Gonna have my 2nd shot of vaccine later and 3 days na ko sleep deprived.,edelynmorias,Ed E. Lyn,"Butuan City, Caraga",117,88,0,9438,Fri Oct 01 03:49:55 +0000 2021,1443785222475059207,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
59,RT @chick_in_kiev: jeez the GOP just really wants people to die huh,NotAcquiescing,Immigrants BELONG Here,Unceded Huchiun Land,3755,4974,163,528304,Fri Oct 01 03:49:56 +0000 2021,1443785224882589734,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,jeez the GOP just really wants people to die huh,True,chick_in_kiev,Talia Bracha Lavin,brooklyn/ankh-morpork,156966.0,6980.0,1337.0,260496.0,Fri Oct 01 03:20:46 +0000 2021,1.4437778860963308e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,10.0,22.0,115.0
60,@RobertKras01 @CallSign_Filter @JoshuaP92297900 @Guy85One @Timcast Wrong. A bunch of new cases are against people who've taken the jab. This vaccine is ineffective.,2_skeptic,Blue Skeptic 2,,42,41,1,22239,Fri Oct 01 03:49:56 +0000 2021,1443785225977303053,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
61,"4-Year-Old Girl Went to Walgreens for Flu Shot, Walked Out Injected with Full Dose of COVID Vaccine via @WestJournalism https://t.co/kzBgQSCDIq",SSgtSheepDog,OnlyTruthMatters,,1966,2244,2,34176,Fri Oct 01 03:49:56 +0000 2021,1443785226656813058,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
62,"RT @jossreimer: On this #NationalDayforTruthandReconciliation, I would like to acknowledge the extraordinary leadership of the Manitoba Fir",Todd_Friesen,Todd Friesen,Winnipeg,1417,1094,13,8022,Fri Oct 01 03:49:57 +0000 2021,1443785227785195520,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"On this #NationalDayforTruthandReconciliation, I would like to acknowledge the extraordinary leadership of the Manitoba First Nations Pandemic Response Team and the many medical, organizational and community leaders who have been involved with the vaccine campaign. 1/8",True,jossreimer,Dr. Joss Reimer,Manitoba,4772.0,69.0,12.0,96.0,Thu Sep 30 16:23:19 +0000 2021,1.4436124337765827e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,2.0,6.0,77.0
63,"Clown world, clown rules.",sheilah61235616,Astraea,,611,1120,4,129386,Fri Oct 01 03:49:57 +0000 2021,1443785228619685889,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
64,RT @davidmweissman: Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is,ContentTBA,r.a.s. #StillMasking,,2147,2198,141,124902,Fri Oct 01 03:49:57 +0000 2021,1443785229542461449,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is unconstitutional.

I'm a vet and I know the vaccine mandate is 100% constitutional. Please make sure EVERY military person sees this.",True,davidmweissman,David Weissman,"Palm Bay, FL",351454.0,12521.0,1220.0,504577.0,Thu Sep 30 23:10:11 +0000 2021,1.443714822219223e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,157.0,563.0,3925.0,11815.0
65,"RT @bryanvilleneuve: 70,000 health care workers in NYC choose unemployment over the vaccine.",MaryKretzmann,Mary Louise K-White,"Nevada City, California",779,1168,4,35248,Fri Oct 01 03:49:58 +0000 2021,1443785233334112269,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"70,000 health care workers in NYC choose unemployment over the vaccine.",True,bryanvilleneuve,Echo,,3479.0,3351.0,8.0,10922.0,Thu Sep 30 03:31:00 +0000 2021,1.4434180719520276e+18,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,25.0,35.0,293.0,946.0
66,RT @MichelleKinney: NOW DO ELECTIONS.,catalishus2,PRESIDENT JoeBiden,,3931,4000,52,549243,Fri Oct 01 03:49:58 +0000 2021,1443785233074110464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,NOW DO ELECTIONS.,True,MichelleKinney,Michelle Kinney,"New York, NY",10313.0,901.0,83.0,35482.0,Wed Sep 29 16:36:06 +0000 2021,1.4432532623087575e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,9.0,138.0,999.0
67,RT @TheBabylonBee: CDC Reminds People To Listen To All Medical Professionals Except For The Tens Of Thousands Who Refused The Vaccine https,objdeb8tr,THill,"Florence, AL",85,156,2,23070,Fri Oct 01 03:49:58 +0000 2021,1443785234298847236,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,CDC Reminds People To Listen To All Medical Professionals Except For The Tens Of Thousands Who Refused The Vaccine https://t.co/wHrSrbg2gZ,True,TheBabylonBee,The Babylon Bee,,1083504.0,69.0,2972.0,1034.0,Thu Sep 30 20:00:02 +0000 2021,1.4436669700507607e+18,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en,32.0,51.0,1048.0,4015.0
68,Massachusetts: Kijk Police officers set to resign in droves over vaccine mandate. Massachusetts State Police Association President and Sergeant Mike Cherven says that officers have not been told if reasonable alternatives will be granted. https://t.co/R8CuRUvLOA,MRothang,diana m rothang,,1,5,0,7,Fri Oct 01 03:49:58 +0000 2021,1443785234193989634,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
69,"RT @mtgreenee: Firing people for their vaccine status is discrimination.

They were not hired under that job requirement.

We are working o",JuneBoy00050893,June Howard,USA,638,865,0,17230,Fri Oct 01 03:49:59 +0000 2021,1443785235603230748,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Firing people for their vaccine status is discrimination.

They were not hired under that job requirement.

We are working on class action lawsuits. 

Companies being the enforcers of government over reach should think about consequences when Republicans take back the House.",True,mtgreenee,Marjorie Taylor Greene ,"Georgia, USA",446389.0,1524.0,2323.0,22161.0,Thu Sep 30 20:59:38 +0000 2021,1.4436819675228447e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,194.0,1360.0,3970.0,12960.0
70,RT @davidmweissman: Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is,ritter1947,ritter1947,depends on the day,1012,2358,46,64769,Fri Oct 01 03:49:59 +0000 2021,1443785236253347885,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is unconstitutional.

I'm a vet and I know the vaccine mandate is 100% constitutional. Please make sure EVERY military person sees this.",True,davidmweissman,David Weissman,"Palm Bay, FL",351454.0,12521.0,1220.0,504577.0,Thu Sep 30 23:10:11 +0000 2021,1.443714822219223e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,157.0,563.0,3926.0,11817.0
